unnamed0,order,pID,msSubclass,msZoning,lotFrontage,lotArea,street,alley,lotShape,landContour,utilities,lotConfig,landSlope,neighborhood,condition1,condition2,bldgType,houseStyle,overallQual,overallCond,yearBuilt,yearRemodAdd,roofStyle,roofMatl,exterior1st,exterior2nd,masVnrType,masVnrArea,exterQual,exterCond,foundation,bsmtQual,bsmtCond,bsmtExposure,bsmtfinType1,bsmtfinSf1,bsmtfinType2,bsmtfinSf2,bsmtUnfSf,totalBsmtSf,heating,heatingQc,centralAir,electrical,1stFlrSf,2ndFlrSf,lowQualFinSf,grLivArea,bsmtFullBath,bsmtHalfBath,fullBath,halfBath,bedroomAbvgr,kitchenAbvgr,kitchenQual,totrmsAbvgrd,functional,fireplaces,fireplaceQu,garageType,garageYrBlt,garageFinish,garageCars,garageArea,garageQual,garageCond,pavedDrive,woodDeckSf,openPorchSf,enclosedPorch,3ssnPorch,screenPorch,poolQc,fence,miscFeature,miscVal,moSold,yrSold,saleType,saleCondition,salePrice,houseAge,yearsSinceRemod,isRemodeled,totalSf,totalBathrooms,totalPorchSf,qualityAreaInt,isPeakSeason,hasPool,hasFireplace,hasGarage
1720,1721,528181070,4.795790545596741,RL,3.5553480614894135,8.431853144249223,Pave,None,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4.6913478822291435,4,3,PConc,4,4,2,GLQ,3.2188758248682006,Unf,0.0,7.333676395657684,1554.0,GasA,5,Y,SBrkr,7.349230824613334,0.0,0.0,7.349230824613334,0.0,0.0,2,0,2,0.6931471805599453,4,6,7,1,Gd,Attchd,7.604396348796338,2,2.0,627.0,3,3,2,5.056245805348308,4.30406509320417,0.0,0.0,0.0,0,0.0,None,0.0,5,2007,CWD,Normal,12.252483791602627,1,1,0,1561.3492308246134,2.0,4.30406509320417,58.793846596906675,1,0,1,1
1721,1722,528181080,4.795790545596741,RL,3.8066624897703196,8.770749549138642,Pave,None,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.187385805840755,4,3,PConc,4,4,2,GLQ,3.2188758248682006,Unf,0.0,7.205635176410364,1370.0,GasA,5,Y,SBrkr,7.223295679562314,0.0,0.0,7.223295679562314,0.0,0.0,2,0,2,0.6931471805599453,4,6,7,1,Gd,Attchd,7.604396348796338,2,2.0,484.0,3,3,2,4.795790545596741,3.912023005428146,0.0,0.0,0.0,0,0.0,None,0.0,10,2007,WD ,Normal,12.218500103788143,1,1,0,1377.2232956795624,2.0,3.912023005428146,57.786365436498514,0,0,1,1
1722,1723,528186050,4.795790545596741,RL,3.8918202981106265,8.967249182852276,Pave,None,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.978885764901122,5,3,PConc,5,3,1,GLQ,6.744059186311348,Unf,0.0,6.593044534142437,1577.0,GasA,5,Y,SBrkr,7.363913501405819,0.0,0.0,7.363913501405819,1.0,0.0,2,0,2,0.6931471805599453,5,6,7,1,Gd,Attchd,7.603897968521881,2,2.0,564.0,3,3,2,5.318119993844216,3.6888794541139363,0.0,0.0,0.0,0,0.0,None,0.0,5,2007,WD ,Normal,12.54254845357358,2,2,0,1584.363913501406,3.0,3.6888794541139363,66.27522151265238,1,0,1,1
1723,1724,528186090,4.795790545596741,RL,4.110873864173311,8.897545598709327,Pave,None,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.5093883366279774,5,3,PConc,5,3,1,GLQ,7.050989447068045,Unf,0.0,6.013715156042802,1561.0,GasA,5,Y,SBrkr,7.3537223303996315,0.0,0.0,7.3537223303996315,1.0,0.0,2,0,2,0.6931471805599453,5,6,7,1,Gd,Attchd,7.603897968521881,3,2.0,556.0,3,3,2,5.318119993844216,3.871201010907891,0.0,0.0,0.0,0,0.0,None,0.0,8,2007,WD ,Normal,12.533579815765737,2,2,0,1568.3537223303997,3.0,3.871201010907891,66.18350097359668,0,0,1,1
1724,1725,528186120,4.795790545596741,RL,4.23410650459726,8.964567702601611,Pave,None,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.8944028342648505,5,3,PConc,5,3,1,Unf,0.0,Unf,0.0,7.533693709848633,1869.0,GasA,5,Y,SBrkr,7.533693709848633,0.0,0.0,7.533693709848633,0.0,0.0,2,0,2,0.6931471805599453,5,6,7,1,Gd,Attchd,7.60489448081162,2,2.0,617.0,3,3,2,5.351858133476067,4.007333185232471,0.0,0.0,0.0,0,0.0,None,0.0,12,2007,New,Partial,12.670001611311875,0,0,0,1876.5336937098486,2.0,4.007333185232471,67.8032433886377,0,0,1,1
1725,1726,528186190,4.795790545596741,RL,3.8918202981106265,8.738895704934043,Pave,None,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.176149732573829,4,3,PConc,4,3,1,GLQ,3.2188758248682006,Unf,0.0,7.170888478512505,1324.0,GasA,5,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,0.0,0.0,2,0,2,0.6931471805599453,4,6,7,1,Gd,Attchd,7.604396348796338,3,2.0,550.0,3,3,2,0.0,3.6635616461296463,0.0,0.0,0.0,0,0.0,None,0.0,9,2007,New,Partial,12.307595306034257,1,1,0,1331.1891677384203,2.0,3.6635616461296463,57.51334190736258,0,0,1,1
1726,1727,528188160,4.795790545596741,RL,3.8918202981106265,8.084254106307318,Pave,None,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,5.4638318050256105,4,3,PConc,4,3,1,GLQ,6.90875477931522,Unf,0.0,6.0063531596017325,1405.0,GasA,5,Y,SBrkr,7.2485040723706105,0.0,0.0,7.2485040723706105,1.0,0.0,2,0,2,0.6931471805599453,4,6,7,1,Gd,Attchd,7.602900462204755,2,2.0,478.0,3,3,2,4.919980925828125,3.6109179126442243,0.0,0.0,0.0,0,0.0,None,0.0,3,2007,WD ,Normal,12.206077645517674,4,4,0,1412.2485040723707,3.0,3.6109179126442243,50.739528506594276,0,0,1,1
1727,1728,528218010,4.110873864173311,RL,4.0943445622221,9.668461179310146,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,4,3,1,Unf,0.0,Unf,0.0,6.645090969505644,768.0,GasA,5,Y,SBrkr,6.645090969505644,6.591673732008658,0.0,7.311218384419629,0.0,0.0,3,0,3,0.6931471805599453,4,7,7,0,None,Attchd,7.60489448081162,1,2.0,572.0,3,3,2,4.61512051684126,0.0,0.0,0.0,0.0,0,0.0,None,0.0,5,2007,New,Partial,12.110420407230512,0,0,0,775.3112183844196,3.0,0.0,43.86731030651777,1,0,0,1
1728,1729,528218020,4.110873864173311,RL,4.189654742026425,9.233861567017529,Pave,None,3,Lvl,AllPub,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.645090969505644,768.0,GasA,5,Y,SBrkr,6.645090969505644,6.645090969505644,0.0,7.337587743538596,0.0,0.0,2,1,3,0.6931471805599453,4,6,7,1,Gd,Attchd,7.603897968521881,3,2.0,400.0,3,3,2,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0,0.0,None,0.0,6,2007,WD ,Normal,12.07824495582233,2,1,1,775.3375877435386,2.5,3.6635616461296463,44.02552646123158,1,0,1,1
1729,1730,528218050,4.110873864173311,RL,4.189654742026425,9.233861567017529,Pave,None,3,Lvl,AllPub,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.664409020350408,783.0,GasA,5,Y,SBrkr,6.664409020350408,6.553933404025811,0.0,7.3031700512368,0.0,0.0,2,1,3,0.6931471805599453,4,8,7,1,Gd,Attchd,7.603897968521881,3,2.0,393.0,3,3,2,0.0,4.290459441148391,0.0,0.0,0.0,0,0.0,None,0.0,7,2007,New,Partial,12.094587859196112,2,0,1,790.3031700512367,2.5,4.290459441148391,43.8190203074208,1,0,1,1
1730,1731,528218100,4.110873864173311,RL,4.07753744390572,9.488350824731233,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,3.8066624897703196,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.411818267709897,608.0,GasA,5,Y,SBrkr,6.411818267709897,6.7464121285733745,0.0,7.285506548522785,0.0,0.0,2,0,3,0.6931471805599453,4,6,7,0,None,BuiltIn,7.60489448081162,3,2.0,454.0,3,3,2,4.61512051684126,3.5263605246161616,0.0,0.0,0.0,0,0.0,None,0.0,5,2007,New,Partial,12.032706865778723,1,0,1,615.2855065485228,2.0,3.5263605246161616,50.9985458396595,1,0,0,1
1731,1732,528221030,4.110873864173311,RL,4.143134726391533,9.089076284483143,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.6052979209482015,738.0,GasA,5,Y,SBrkr,6.6052979209482015,6.630683385642372,0.0,7.310550158534422,0.0,0.0,2,1,3,0.6931471805599453,4,7,7,1,Gd,Attchd,7.604396348796338,2,2.0,440.0,3,3,2,4.61512051684126,3.4339872044851463,0.0,0.0,0.0,0,0.0,None,0.0,3,2007,New,Partial,12.054819430660869,1,1,0,745.3105501585344,2.5,3.4339872044851463,43.86330095120653,0,0,1,1
1732,1733,528221040,4.110873864173311,RL,4.1588830833596715,9.18296917518005,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.54965074223381,698.0,GasA,5,Y,SBrkr,6.54965074223381,6.955592608396297,0.0,7.465655310134056,1.0,0.0,2,1,3,0.6931471805599453,4,6,7,1,Gd,BuiltIn,7.60489448081162,1,3.0,350.0,3,3,2,0.0,3.5553480614894135,0.0,0.0,0.0,0,0.0,None,0.0,6,2007,New,Partial,12.198267262630514,1,0,1,705.465655310134,3.5,3.5553480614894135,44.793931860804335,1,0,1,1
1733,1734,528221050,3.044522437723423,RL,4.48863636973214,9.41058370340406,Pave,None,2,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,GLQ,6.823286122355687,Unf,0.0,6.013715156042802,1326.0,GasA,5,Y,SBrkr,7.190676034332207,0.0,0.0,7.190676034332207,1.0,0.0,2,0,3,0.6931471805599453,4,6,7,0,None,Attchd,7.603897968521881,3,2.0,388.0,3,3,2,4.795790545596741,3.1780538303479458,0.0,0.0,0.0,0,0.0,Shed,7.601402334583733,6,2007,WD ,Normal,12.220966184120165,2,2,0,1333.1906760343322,3.0,3.1780538303479458,43.144056205993245,1,0,0,1
1734,1735,528221090,4.110873864173311,RL,4.189654742026425,9.107088742165708,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,6.591673732008658,728.0,GasA,5,Y,SBrkr,6.591673732008658,6.591673732008658,0.0,7.284134806195205,0.0,0.0,2,1,3,0.6931471805599453,4,8,7,1,Gd,Attchd,7.60489448081162,3,2.0,400.0,3,3,2,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0,0.0,None,0.0,7,2007,New,Partial,12.09815887308463,0,0,0,735.2841348061952,2.5,3.2188758248682006,50.98894364336643,1,0,1,1
1735,1736,528222030,3.044522437723423,RL,4.30406509320417,9.104312967330653,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,7.172424577124845,1302.0,GasA,5,Y,SBrkr,7.172424577124845,0.0,0.0,7.172424577124845,0.0,0.0,2,0,3,0.6931471805599453,4,6,7,0,None,Attchd,7.60489448081162,3,2.0,436.0,3,3,2,0.0,3.1354942159291497,0.0,0.0,0.0,0,0.0,None,0.0,8,2007,New,Partial,12.080996832096167,0,0,0,1309.172424577125,2.0,3.1354942159291497,50.20697203987392,0,0,0,1
1736,1737,528222040,3.044522437723423,RL,4.30406509320417,9.093806555720231,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,GLQ,3.2188758248682006,Unf,0.0,7.183111701743281,1340.0,GasA,5,Y,SBrkr,7.201170883281678,0.0,0.0,7.201170883281678,0.0,0.0,2,0,3,0.6931471805599453,4,6,7,0,None,Attchd,7.60489448081162,3,2.0,396.0,3,3,2,4.61512051684126,3.4339872044851463,0.0,0.0,0.0,0,0.0,None,0.0,8,2007,New,Partial,12.106997888588934,0,0,0,1347.2011708832817,2.0,3.4339872044851463,50.40819618297175,0,0,0,1
1737,1738,528222050,4.110873864173311,RL,4.30406509320417,9.047821442478408,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.424869023905388,616.0,GasA,5,Y,SBrkr,6.424869023905388,6.680854678790215,0.0,7.253470382684528,0.0,0.0,2,1,3,0.6931471805599453,4,6,7,1,Gd,BuiltIn,7.60489448081162,3,2.0,432.0,3,3,2,0.0,3.6109179126442243,0.0,0.0,0.0,0,0.0,None,0.0,3,2007,New,Partial,11.963574241653713,1,0,1,623.2534703826846,2.5,3.6109179126442243,43.52082229610717,0,0,1,1
1738,1739,528222060,4.110873864173311,RL,4.290459441148391,9.015541293671115,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,3.1354942159291497,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,6.6240652277998935,752.0,GasA,5,Y,SBrkr,6.6240652277998935,6.6240652277998935,0.0,7.316548177182976,0.0,0.0,2,1,3,0.6931471805599453,4,6,7,0,None,Attchd,7.60489448081162,3,2.0,440.0,3,3,2,4.61512051684126,3.4965075614664802,0.0,0.0,0.0,0,0.0,None,0.0,12,2007,New,Partial,12.019749091416921,0,0,0,759.316548177183,2.5,3.4965075614664802,43.899289063097854,0,0,0,1
1739,1740,528222080,4.110873864173311,RL,4.174387269895637,8.950792138768174,Pave,None,3,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,2.833213344056216,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.591673732008658,728.0,GasA,5,Y,SBrkr,6.591673732008658,6.591673732008658,0.0,7.284134806195205,0.0,0.0,2,1,3,0.6931471805599453,4,7,7,0,None,Attchd,7.60489448081162,3,2.0,400.0,3,3,2,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0,0.0,None,0.0,7,2007,New,Partial,12.087260955990747,0,0,0,735.2841348061952,2.5,3.2188758248682006,50.98894364336643,1,0,0,1
1740,1741,528222090,3.044522437723423,RL,4.174387269895637,8.948715833843691,Pave,None,3,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,7.1284959456800365,1246.0,GasA,5,Y,SBrkr,7.138073034044347,0.0,0.0,7.138073034044347,0.0,0.0,2,0,3,0.6931471805599453,4,6,7,0,None,Attchd,7.60489448081162,2,2.0,462.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,8,2007,New,Partial,12.063938642041201,0,0,0,1253.1380730340443,2.0,0.0,49.96651123831043,0,0,0,1
1741,1742,528228270,4.795790545596741,RL,3.9889840465642745,8.274611946209552,Pave,None,3,Lvl,AllPub,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,4.290459441148391,4,3,PConc,5,3,3,Unf,0.0,Unf,0.0,7.138073034044347,1258.0,GasA,5,Y,SBrkr,7.138073034044347,0.0,0.0,7.138073034044347,0.0,0.0,2,0,2,0.6931471805599453,4,6,7,1,Gd,Attchd,7.60489448081162,3,3.0,648.0,3,3,2,4.976733742420574,2.833213344056216,0.0,0.0,0.0,0,0.0,None,0.0,6,2007,New,Partial,12.058158312538197,1,0,1,1265.1380730340443,2.0,2.833213344056216,49.96651123831043,1,0,1,1
1742,1743,528228275,4.795790545596741,RL,3.9889840465642745,8.274611946209552,Pave,None,3,Lvl,AllPub,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.290459441148391,4,3,PConc,5,3,3,Unf,0.0,Unf,0.0,7.138073034044347,1258.0,GasA,5,Y,SBrkr,7.246368080102461,0.0,0.0,7.246368080102461,0.0,1.0986122886681098,0,2,2,0.6931471805599453,4,7,7,1,Gd,Attchd,7.604396348796338,3,3.0,648.0,3,3,2,4.795790545596741,2.833213344056216,0.0,0.0,0.0,0,0.0,None,0.0,2,2007,New,Partial,12.176654133447505,1,0,1,1265.2463680801025,1.549306144334055,2.833213344056216,50.724576560717225,0,0,1,1
1743,1744,528228375,4.795790545596741,RL,3.784189633918261,8.19478163844336,Pave,None,3,Lvl,AllPub,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.290459441148391,4,3,PConc,4,3,4,GLQ,6.98933526597456,Unf,0.0,5.777652323222656,1406.0,GasA,5,Y,SBrkr,7.371489295214277,0.0,0.0,7.371489295214277,1.0,0.0,2,0,2,0.6931471805599453,4,7,7,1,TA,Attchd,7.602900462204755,3,3.0,630.0,3,3,2,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0,0.0,None,0.0,11,2007,WD ,Normal,12.330504638906516,4,4,0,1413.3714892952144,3.0,3.044522437723423,58.97191436171422,0,0,1,1
1744,1745,528228555,3.044522437723423,RL,3.9889840465642745,8.219056661060598,Pave,None,3,Lvl,AllPub,Inside,2,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,7.144407180321139,1266.0,GasA,5,Y,SBrkr,7.144407180321139,0.0,0.0,7.144407180321139,0.0,0.0,2,0,2,0.6931471805599453,4,6,7,1,Gd,Attchd,7.60489448081162,3,2.0,388.0,3,3,2,4.61512051684126,2.833213344056216,0.0,0.0,0.0,0,0.0,None,0.0,8,2007,New,Partial,12.130734686483382,0,0,0,1273.1444071803212,2.0,2.833213344056216,50.01085026224797,0,0,1,1
1745,1746,528231010,3.044522437723423,RL,5.209486152841421,9.586925780533697,Pave,None,0,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,GLQ,7.170888478512505,Unf,0.0,5.442417710521793,1530.0,GasA,5,Y,SBrkr,7.333676395657684,0.0,0.0,7.333676395657684,1.0,0.0,2,0,3,0.6931471805599453,4,7,7,1,Gd,Attchd,7.60339933974067,3,3.0,630.0,3,3,2,4.976733742420574,3.6109179126442243,0.0,0.0,0.0,0,0.0,None,0.0,11,2007,WD ,Family,12.464587201678082,3,3,0,1537.3336763956577,3.0,3.6109179126442243,51.33573476960379,0,0,1,1
1746,1747,528231030,4.394449154672439,RL,4.189654742026425,9.694000327669404,Pave,None,1,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,GLQ,6.659293919683638,Unf,0.0,4.04305126783455,835.0,GasA,5,Y,SBrkr,7.02108396428914,0.0,0.0,7.02108396428914,1.0,0.0,2,0,2,0.6931471805599453,4,5,7,0,None,Attchd,7.60339933974067,3,2.0,437.0,3,3,2,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0,0.0,None,0.0,4,2007,WD ,Normal,12.146858590895919,3,2,1,842.0210839642891,3.0,3.2188758248682006,49.14758775002398,1,0,0,1
1747,1748,528235000,4.394449154672439,RL,4.477336814478207,9.313348122050412,Pave,None,2,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,5.262690188904886,Unf,0.0,5.262690188904886,384.0,GasA,5,Y,SBrkr,6.61338421837956,6.447305862541213,0.0,7.226209010100671,1.0,0.0,2,1,3,0.6931471805599453,4,8,7,1,Gd,BuiltIn,7.60339933974067,3,2.0,400.0,3,3,2,4.61512051684126,0.0,0.0,0.0,0.0,0,0.0,None,0.0,6,2007,WD ,Family,12.07254696717504,3,3,0,391.22620901010066,3.5,0.0,50.583463070704695,1,0,1,1
1748,1749,528235160,4.110873864173311,RL,4.0943445622221,9.375600540841843,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,6.742880635791903,847.0,GasA,5,Y,SBrkr,6.742880635791903,7.014814351275545,0.0,7.580699752224563,0.0,0.0,2,1,4,0.6931471805599453,4,8,7,1,Gd,BuiltIn,7.60339933974067,3,2.0,434.0,3,3,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,0.0,None,0.0,7,2007,WD ,Normal,12.278397958261774,3,2,1,854.5806997522245,2.5,3.8918202981106265,53.06489826557194,1,0,1,1
1749,1750,528235170,3.044522437723423,RL,4.0943445622221,9.299906815335225,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,7.32052696227274,1510.0,GasA,5,Y,SBrkr,7.330405211844402,0.0,0.0,7.330405211844402,0.0,0.0,2,1,3,0.6931471805599453,4,6,7,1,Gd,Attchd,7.604396348796338,2,2.0,534.0,3,3,2,4.61512051684126,2.9444389791664403,0.0,0.0,0.0,0,0.0,None,0.0,4,2007,New,Partial,12.238447866288572,1,1,0,1517.3304052118444,2.5,2.9444389791664403,51.31283648291082,1,0,1,1
1750,1751,528240020,4.110873864173311,RL,4.143134726391533,9.0173622349937,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.734591659972948,840.0,GasA,5,Y,SBrkr,6.734591659972948,6.78105762593618,0.0,7.450660796211539,0.0,0.0,2,1,3,0.6931471805599453,4,7,7,1,Gd,Attchd,7.60339933974067,3,2.0,440.0,3,3,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,0.0,None,0.0,5,2007,WD ,Normal,12.119975396053194,3,3,0,847.4506607962115,2.5,3.8918202981106265,52.15462557348078,1,0,1,1
1751,1752,528250010,4.394449154672439,RL,4.174387269895637,9.388570235866881,Pave,None,2,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,5.953243334287785,384.0,GasA,5,Y,SBrkr,6.626717749249025,6.46302945692067,0.0,7.240649694255466,0.0,0.0,2,1,3,0.6931471805599453,4,7,7,1,TA,BuiltIn,7.602900462204755,3,2.0,400.0,3,3,2,4.61512051684126,0.0,0.0,0.0,0.0,0,0.0,None,0.0,10,2007,WD ,Normal,12.016732516077072,4,4,0,391.24064969425547,2.5,0.0,50.68454785978826,0,0,1,1
1752,1753,528250070,4.110873864173311,RL,4.1588830833596715,8.971575439759016,Pave,None,3,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.742880635791903,847.0,GasA,5,Y,SBrkr,6.742880635791903,7.004881989712859,0.0,7.575071699507561,0.0,0.0,2,1,4,0.6931471805599453,4,8,7,1,Gd,BuiltIn,7.602900462204755,3,2.0,434.0,3,3,2,0.0,3.8918202981106265,0.0,0.0,0.0,0,0.0,None,0.0,7,2007,WD ,Normal,12.259618151783465,4,4,0,854.5750716995076,2.5,3.8918202981106265,53.025501896552925,1,0,1,1
1753,1754,528275035,4.110873864173311,RL,4.174387269895637,8.99516499031115,Pave,None,3,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,6.829793737512425,924.0,GasA,5,Y,SBrkr,6.855408798609928,6.610696044717759,0.0,7.43307534889858,0.0,0.0,2,1,3,0.6931471805599453,3,7,7,1,TA,Attchd,7.601402334583733,2,2.0,463.0,3,3,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,0.0,None,0.0,11,2007,WD ,Abnorml,12.10625783509458,7,7,0,931.4330753488986,2.5,3.8918202981106265,44.59845209339148,0,0,1,1
1754,1755,528275110,4.110873864173311,RL,4.174387269895637,9.075779878580487,Pave,None,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,6.354370040797351,Unf,0.0,5.638354669333745,854.0,GasA,5,Y,SBrkr,6.762729506931879,7.0317412587631285,0.0,7.59890045687141,0.0,0.0,2,1,4,0.6931471805599453,4,8,7,1,Gd,BuiltIn,7.602401335665818,3,2.0,435.0,3,3,2,5.579729825986222,3.8918202981106265,0.0,0.0,0.0,0,0.0,None,0.0,7,2007,WD ,Normal,12.299112067295642,5,5,0,861.5989004568714,2.5,3.8918202981106265,53.192303198099864,1,0,1,1
